Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Latin America & Caribbean (excluding high income),LAC,..,47.3426810426666,51.0898904485341,51.4196670471395,52.5708590794326,52.3925928101505,53.874248128214,52.2192563022606,52.0282371845786,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Latin America & the Caribbean (IDA & IBRD countries),TLA,..,46.4063103590025,50.3934954766855,50.8833237471572,51.923497599948,51.5951076123295,52.7897391444708,51.3224115772654,51.2428512613333,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Least developed countries: UN classification,LDC,..,28.830297178885,24.3697618458814,25.6900830718871,24.8879322132849,24.8349186890195,24.6186870177371,23.5273241721919,23.7433685488805,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Low & middle income,LMY,..,40.4748774218317,50.2893787127075,51.2167453353441,51.7232690720374,52.254463397834,53.14709761953,51.9757556979397,51.6325697502859,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Low income,LIC,..,29.0375249659215,20.3011915230763,22.1820935838829,19.0796733858197,19.790897340979,21.5327104387582,21.1812606274631,20.1075487953888,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Lower middle income,LMC,..,31.3975525077214,35.1442536895425,35.4459912541336,33.3628584563056,32.5302921758871,32.9307775125198,33.2739769700409,33.7089925986687,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Middle East & North Africa,MEA,..,54.9288852820668,54.6913367503863,54.3713652132966,57.4596996381247,60.7740686345941,58.9294111209945,58.2326851781077,57.7492669101459,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Middle East & North Africa (excluding high income),MNA,..,40.6095074103932,43.9299932630298,42.0602629371112,44.5476525809862,48.9745363745754,46.7987807108881,46.9549353123343,49.2862873112076,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Middle East & North Africa (IDA & IBRD countries),TMN,..,40.6095074103932,43.9299932630298,42.0602629371112,44.5476525809862,48.9745363745753,46.7987807108881,46.9549353123343,49.2862873112076,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Middle income,MIC,..,40.6808279675185,50.7991139972211,51.6766938351765,52.2167283352158,52.7697187348123,53.6966808498673,52.482020133895,52.1420235483081,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,North America,NAC,..,45.496912170945,50.2936866919992,50.1597567097046,50.514291164366,51.5272002695094,51.7296837840408,51.2721750788343,51.3308825152849,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,OECD members,OED,..,59.4354704988794,63.2497820327254,62.7326557801581,62.4867095047703,62.7558178603551,61.7784736239661,61.5098633853675,61.4500261883964,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Other small states,OSS,..,61.1320997415231,61.258848327906,64.1141139518494,66.1804250186182,67.4931405792997,67.3879450714924,66.9968521992838,66.3352223187598,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Pacific island small states,PSS,..,69.3702472807116,56.249008920702,55.1451955312948,54.5696032370133,54.0699314239815,57.3504551775639,59.7701795162171,60.7478468510793,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Post-demographic dividend,PST,..,59.5186776649408,63.1623485111504,62.652446690235,62.3824247816788,62.6692988678761,61.6915794214535,61.4083794186197,61.3644926824803,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Pre-demographic dividend,PRE,..,23.4920352333995,28.5968421630327,25.1036871556851,24.2613271508196,23.8949068367339,23.8591236986518,22.6066263015703,25.8279684513116,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Small states,SST,..,57.8004661461624,59.0146636195734,61.1905957520615,63.2336726596712,64.1098841070186,64.5325383758624,64.4360748466994,63.9331778570203,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,South Asia,SAS,..,23.5435362840931,28.2353424283242,27.5985857670197,23.5820040498922,23.9074333094494,25.6078750735486,26.6062615560538,27.0739856050555,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,South Asia (IDA & IBRD),TSA,..,23.5435362840931,28.2353424283242,27.5985857670197,23.5820040498922,23.9074333094494,25.6078750735486,26.6062615560538,27.0739856050555,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Sub-Saharan Africa,SSF,..,31.9968269293894,37.5623843124011,37.7924576818929,35.4258533349146,34.4260467201519,35.4611946046465,34.9291861427499,36.1054952645718,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Sub-Saharan Africa (excluding high income),SSA,..,31.7792722697581,37.5242117394261,37.727362519101,35.3580975323786,34.314287737045,35.3848245347917,34.8158465454627,36.0140457317144,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Sub-Saharan Africa (IDA & IBRD countries),TSS,..,31.9968269293894,37.5623843124011,37.7924576818929,35.4258533349146,34.4260467201519,35.4611946046465,34.9291861427499,36.1054952645718,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Upper middle income,UMC,..,42.4827187314697,53.4583609514416,54.4502698863062,55.5490500094589,56.2832877023958,57.4759581161332,56.0151281490401,55.359495690987,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,World,WLD,..,57.5513680697164,60.9666614845449,60.6147441566771,60.4242700113216,60.7690855623843,60.159125561204,59.7666198634111,59.5397642102659,..,..,..
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,
Last Updated: 09/16/2020,,,,,,,,,,,,,,,
